,Date,County,Population,Positive Tests,Cases Per 100k
20689,2020-05-19,Fresno,1032227.0,82.0,7.94
20691,2020-05-19,Humboldt,134098.0,2.0,1.49
20692,2020-05-19,Imperial,191649.0,175.0,91.31
20694,2020-05-19,Kern,927251.0,42.0,4.53
20695,2020-05-19,Kings,156444.0,40.0,25.57
20698,2020-05-19,Los Angeles,10257557.0,1729.0,16.86
20699,2020-05-19,Madera,160089.0,1.0,0.62
20700,2020-05-19,Marin,260800.0,15.0,5.75
20703,2020-05-19,Merced,287420.0,17.0,5.91
20706,2020-05-19,Monterey,448732.0,17.0,3.79
20707,2020-05-19,Napa,139652.0,6.0,4.3
20709,2020-05-19,Orange,3228519.0,195.0,6.04
20711,2020-05-19,Placer,400434.0,3.0,0.75
20713,2020-05-19,Riverside,2468145.0,247.0,10.01
20714,2020-05-19,Sacramento,1567975.0,22.0,1.4
20716,2020-05-19,San Bernardino,2217398.0,189.0,8.52
20717,2020-05-19,San Diego,3370418.0,195.0,5.79
20718,2020-05-19,San Francisco,892280.0,54.0,6.05
20719,2020-05-19,San Joaquin,782545.0,20.0,2.56
20720,2020-05-19,San Luis Obispo,278862.0,5.0,1.79
20721,2020-05-19,San Mateo,778001.0,78.0,10.03
20722,2020-05-19,Santa Barbara,456373.0,5.0,1.1
20723,2020-05-19,Santa Clara,1967585.0,59.0,3.0
20724,2020-05-19,Santa Cruz,273999.0,1.0,0.36
20725,2020-05-19,Shasta,177925.0,0.0,0.0
20728,2020-05-19,Solano,444255.0,13.0,2.93
20729,2020-05-19,Sonoma,496668.0,27.0,5.44
20730,2020-05-19,Stanislaus,562303.0,16.0,2.85
20731,2020-05-19,Sutter,105747.0,1.0,0.95
20734,2020-05-19,Tulare,484423.0,52.0,10.73
20737,2020-05-19,Ventura,852747.0,34.0,3.99
20738,2020-05-19,Yolo,223612.0,5.0,2.24
20740,2020-05-18,Alameda,1685886.0,157.0,9.31
20743,2020-05-18,Butte,217769.0,0.0,0.0
20747,2020-05-18,Contra Costa,1160099.0,33.0,2.84
20749,2020-05-18,El Dorado,193098.0,0.0,0.0
20750,2020-05-18,Fresno,1032227.0,73.0,7.07
20752,2020-05-18,Humboldt,134098.0,4.0,2.98
20753,2020-05-18,Imperial,191649.0,131.0,68.35
20755,2020-05-18,Kern,927251.0,74.0,7.98
20756,2020-05-18,Kings,156444.0,62.0,39.63
20759,2020-05-18,Los Angeles,10257557.0,1891.0,18.44
20760,2020-05-18,Madera,160089.0,1.0,0.62
20761,2020-05-18,Marin,260800.0,11.0,4.22
20764,2020-05-18,Merced,287420.0,15.0,5.22
20767,2020-05-18,Monterey,448732.0,6.0,1.34
20768,2020-05-18,Napa,139652.0,2.0,1.43
20770,2020-05-18,Orange,3228519.0,257.0,7.96
20772,2020-05-18,Placer,400434.0,7.0,1.75
20774,2020-05-18,Riverside,2468145.0,155.0,6.28
20775,2020-05-18,Sacramento,1567975.0,13.0,0.83
20777,2020-05-18,San Bernardino,2217398.0,196.0,8.84
20778,2020-05-18,San Diego,3370418.0,182.0,5.4
20779,2020-05-18,San Francisco,892280.0,84.0,9.41
20780,2020-05-18,San Joaquin,782545.0,27.0,3.45
20781,2020-05-18,San Luis Obispo,278862.0,2.0,0.72
20782,2020-05-18,San Mateo,778001.0,77.0,9.9
20783,2020-05-18,Santa Barbara,456373.0,27.0,5.92
20784,2020-05-18,Santa Clara,1967585.0,54.0,2.74
20785,2020-05-18,Santa Cruz,273999.0,6.0,2.19
20786,2020-05-18,Shasta,177925.0,0.0,0.0
20789,2020-05-18,Solano,444255.0,14.0,3.15
20790,2020-05-18,Sonoma,496668.0,30.0,6.04
20791,2020-05-18,Stanislaus,562303.0,8.0,1.42
20792,2020-05-18,Sutter,105747.0,0.0,0.0
20795,2020-05-18,Tulare,484423.0,76.0,15.69
20798,2020-05-18,Ventura,852747.0,46.0,5.39
20799,2020-05-18,Yolo,223612.0,10.0,4.47
20801,2020-05-17,Alameda,1685886.0,41.0,2.43
20804,2020-05-17,Butte,217769.0,0.0,0.0
20808,2020-05-17,Contra Costa,1160099.0,6.0,0.52
20810,2020-05-17,El Dorado,193098.0,0.0,0.0
20811,2020-05-17,Fresno,1032227.0,18.0,1.74
20813,2020-05-17,Humboldt,134098.0,4.0,2.98
20814,2020-05-17,Imperial,191649.0,32.0,16.7
20816,2020-05-17,Kern,927251.0,29.0,3.13
20817,2020-05-17,Kings,156444.0,1.0,0.64
20820,2020-05-17,Los Angeles,10257557.0,586.0,5.71
20821,2020-05-17,Madera,160089.0,1.0,0.62
20822,2020-05-17,Marin,260800.0,4.0,1.53
20825,2020-05-17,Merced,287420.0,3.0,1.04
20828,2020-05-17,Monterey,448732.0,2.0,0.45
20829,2020-05-17,Napa,139652.0,0.0,0.0
20831,2020-05-17,Orange,3228519.0,72.0,2.23
20833,2020-05-17,Placer,400434.0,0.0,0.0
20835,2020-05-17,Riverside,2468145.0,80.0,3.24
20836,2020-05-17,Sacramento,1567975.0,8.0,0.51
20838,2020-05-17,San Bernardino,2217398.0,73.0,3.29
20839,2020-05-17,San Diego,3370418.0,52.0,1.54
20840,2020-05-17,San Francisco,892280.0,23.0,2.58
20841,2020-05-17,San Joaquin,782545.0,2.0,0.26
20842,2020-05-17,San Luis Obispo,278862.0,0.0,0.0
20843,2020-05-17,San Mateo,778001.0,42.0,5.4
20844,2020-05-17,Santa Barbara,456373.0,4.0,0.88
20845,2020-05-17,Santa Clara,1967585.0,10.0,0.51
20846,2020-05-17,Santa Cruz,273999.0,0.0,0.0
20847,2020-05-17,Shasta,177925.0,0.0,0.0
20850,2020-05-17,Solano,444255.0,1.0,0.23
20851,2020-05-17,Sonoma,496668.0,2.0,0.4
20852,2020-05-17,Stanislaus,562303.0,6.0,1.07
20853,2020-05-17,Sutter,105747.0,0.0,0.0
20856,2020-05-17,Tulare,484423.0,11.0,2.27
20859,2020-05-17,Ventura,852747.0,9.0,1.06
20860,2020-05-17,Yolo,223612.0,1.0,0.45
20862,2020-05-16,Alameda,1685886.0,29.0,1.72
20865,2020-05-16,Butte,217769.0,0.0,0.0
20869,2020-05-16,Contra Costa,1160099.0,25.0,2.15
20871,2020-05-16,El Dorado,193098.0,0.0,0.0
